,Artist,Title,vader_sentiment,textblob_subjectivity,NRC_emotion_vector_norm,NRC_emotion_dominant
1350,Coldplay,Only Superstition,0.0302,0.3062222222222224,"[1.68427723e-02 4.57834020e-02 2.27942137e-03 9.19584211e-01
 6.19610968e-03 6.19610968e-03 8.38552258e-04 2.27942137e-03]",fear
1351,Coldplay,Murder,-0.9977,0.3317460317460317,"[1.51036203e-08 6.68204388e-03 3.32679376e-04 9.91703242e-01
 4.50232575e-05 7.51964976e-10 3.32679376e-04 9.04316302e-04]",fear
1352,Coldplay,The Goldrush,0.2928,0.4984126984126984,"[2.44890228e-03 1.21923665e-04 1.21923665e-04 1.21923665e-04
 9.87957694e-01 6.65680658e-03 2.44890228e-03 1.21923665e-04]",anticipation
1353,Coldplay,No More Keeping My Feet on the Ground,0.9967,0.596078431372549,"[1.77488579e-02 1.19590864e-04 5.95407853e-06 5.95407853e-06
 6.52943994e-03 6.52943994e-03 9.69054809e-01 5.95407853e-06]",surprise
1354,Coldplay,Proof,0.9657,0.340625,"[0.01279505 0.25699551 0.00470704 0.00470704 0.01279505 0.69858623
 0.00470704 0.00470704]",trust
1355,Coldplay,Ode to Deodorant,-0.0,0.6615384615384616,"[0.27198477 0.03680914 0.03680914 0.27198477 0.03680914 0.27198477
 0.03680914 0.03680914]",others
1356,Coldplay,Death Will Never Conquer,0.4172,0.3817460317460318,"[2.40642839e-03 2.40642839e-03 8.85275530e-04 2.40642839e-03
 9.70822501e-01 2.40642839e-03 1.77812344e-02 8.85275530e-04]",anticipation
1357,Coldplay,Till Kingdom Come,0.836,0.5214285714285714,"[1.66987367e-05 1.66987367e-05 6.14312191e-06 1.23387902e-04
 9.99822525e-01 6.14312191e-06 6.14312191e-06 2.25992826e-06]",anticipation
1358,Coldplay,Sleeping Sun,-0.5994,0.2199999999999999,"[0.13280706 0.00243245 0.00243245 0.00661207 0.36100703 0.36100703
 0.13280706 0.00089485]",others
1359,Coldplay,I Bloom Blaum,0.8622,0.4099999999999999,"[0.31166262 0.04217895 0.0057083  0.0057083  0.31166262 0.31166262
 0.0057083  0.0057083 ]",others
1360,Coldplay,Have Yourself a Merry Little Christmas,0.9786,0.3924242424242424,"[9.72872674e-01 3.26362424e-04 3.26362424e-04 8.87145046e-04
 1.78187846e-02 6.55516451e-03 8.87145046e-04 3.26362424e-04]",joy
1361,Coldplay,Everglow (Live in Buenos Aires),0.9948,0.4009637188208617,"[6.95921279e-01 6.34598063e-04 1.16230690e-05 3.46478803e-02
 1.27462428e-02 2.56015131e-01 1.16230690e-05 1.16230690e-05]",joy
1362,Coldplay,In My Place (Live in Buenos Aires),0.9977,0.5092592592592593,"[6.14389564e-06 5.60250763e-09 2.54353453e-13 3.77493995e-11
 9.99948453e-01 4.53975895e-05 6.91404369e-13 2.54353453e-13]",anticipation
1363,Coldplay,Up&Up (Live in Buenos Aires),0.9962,0.4889973544973546,"[9.92190455e-01 4.50453770e-05 6.09622885e-06 9.04760582e-04
 1.22446030e-04 6.68532670e-03 4.50453770e-05 8.25034858e-07]",joy
1364,Coldplay,Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),-0.8911,0.3833333333333334,"[6.33057573e-03 9.39540743e-01 6.33057573e-03 4.67769792e-02
 8.56750259e-04 1.15948539e-04 5.77273784e-06 4.26550837e-05]",sadness
1365,Coldplay,Houston #1,0.9615,0.6735449735449736,"[0.46022787 0.00842937 0.00842937 0.00842937 0.0229134  0.46022787
 0.0229134  0.00842937]",others
1366,Coldplay,A Sky Full of Stars (Hardwell Remix),0.9407,0.44375,"[0.27198477 0.03680914 0.03680914 0.03680914 0.27198477 0.27198477
 0.03680914 0.03680914]",others
1367,Coldplay,A Ghost,0.8176,0.3297619047619048,"[0.84610846 0.00209729 0.00209729 0.01549702 0.01549702 0.11450833
 0.00209729 0.00209729]",joy
1368,Coldplay,Harmless,0.8634,0.6074074074074074,"[0.0124215  0.67819065 0.03376512 0.2494924  0.00456961 0.0124215
 0.00456961 0.00456961]",sadness
1369,Coldplay,Christmas With the Kangaroos,0.9786,0.4656565656565656,"[9.79504856e-01 8.14486418e-07 2.21400363e-06 8.14486418e-07
 1.79402572e-02 1.20880502e-04 2.42794979e-03 2.21400363e-06]",joy
1370,Coldplay,What a Wonderful World,0.9933,0.4444444444444444,"[8.78829866e-01 2.68836095e-07 9.88992726e-08 3.98988142e-05
 2.17840144e-03 1.18936689e-01 1.46779535e-05 9.88992726e-08]",joy
1371,Coldplay,How You See the World No. 2,-0.2987,0.506547619047619,"[8.22686025e-08 7.31047894e-01 1.22097432e-05 2.68937491e-01
 1.65240905e-06 2.23629247e-07 2.23629247e-07 2.23629247e-07]",sadness
1372,Coldplay,A Spell a Rebel Yell,-0.7096,0.2822222222222222,"[1.46931957e-05 3.99402469e-05 8.79742481e-01 1.19060198e-01
 2.95120725e-04 3.99402469e-05 8.02221303e-04 5.40532462e-06]",anger
1373,Coldplay,Nothing Compares 2 U,-0.7688,0.4000000000000001,"[0.49049157 0.18044177 0.02442014 0.06638082 0.02442014 0.00898367
 0.02442014 0.18044177]",joy
1374,Coldplay,Major minus - single version,0.6635,0.3014285714285714,"[0.15249298 0.05609903 0.15249298 0.05609903 0.05609903 0.41451889
 0.05609903 0.05609903]",trust
1375,Coldplay,Gone But Not F. Cotton,0.9458,0.4352564102564101,"[1.08974992e-01 1.47481614e-02 7.34267720e-04 1.47481614e-02
 8.05222329e-01 4.00896592e-02 1.47481614e-02 7.34267720e-04]",anticipation
1376,Coldplay,God Put a Smile Upon Your Face (Live In Buenos Aires),0.9393,0.4763888888888888,"[0.16900799 0.02287274 0.00113877 0.00841441 0.16900799 0.45941134
 0.16900799 0.00113877]",trust
1377,Coldplay,Fix You (Live In Buenos Aires),-0.9163,0.6484444444444445,"[0.091656   0.03371836 0.03371836 0.091656   0.00456328 0.6772513
 0.03371836 0.03371836]",trust
1378,Coldplay,Paradise (Tiësto Remix),0.9982,0.8,"[0.03471762 0.03471762 0.03471762 0.09437227 0.69732201 0.03471762
 0.03471762 0.03471762]",anticipation
1379,Coldplay,De Música Ligera (Live In Buenos Aires),0.9756,0.5,"[0.06027216 0.16383671 0.16383671 0.16383671 0.16383671 0.06027216
 0.06027216 0.16383671]",others
1380,Coldplay,Adventure of a Lifetime (Audien Remix),0.9965,0.3179487179487179,"[0.17848053 0.06565932 0.02415471 0.06565932 0.48516039 0.17848053
 0.00120259 0.00120259]",anticipation
1381,Coldplay,Idiot,0.998,0.3222222222222223,"[9.99999153e-01 6.30511142e-16 6.30511142e-16 2.54366349e-13
 2.78946573e-10 8.31528015e-07 6.91439425e-13 1.52299668e-08]",joy
1382,Coldplay,Billie Jean,0.1391,0.4051917989417988,"[9.81690378e-01 2.02341468e-09 5.50021135e-09 2.73839399e-10
 3.29320434e-04 1.79802865e-02 5.50021135e-09 2.02341468e-09]",joy
1383,Coldplay,Lhuna,-0.9254,0.3238095238095237,"[0.00438253 0.03238279 0.03238279 0.03238279 0.65042576 0.00438253
 0.00438253 0.23927826]",anticipation
1384,Coldplay,Up&Up (Freedo Remix),0.9538,0.571388888888889,"[0.36431703 0.13402474 0.04930495 0.36431703 0.00245475 0.04930495
 0.01813828 0.01813828]",others
1385,Coldplay,Midnight (Giorgio Moroder Remix),-0.8151,0.3,"[1.80066007e-03 2.67241649e-01 6.62425820e-04 2.43692840e-04
 1.80066007e-03 1.80066007e-03 7.26438119e-01 1.21327521e-05]",surprise
1386,Coldplay,The Scientist (Live In Buenos Aires),0.6592,0.4874999999999999,"[2.43199051e-03 6.61083561e-03 1.21081678e-04 6.61083561e-03
 9.81134998e-01 3.29134125e-04 3.29134125e-04 2.43199051e-03]",anticipation
1387,Coldplay,Hymn for the Weekend (Live in Buenos Aires),-0.9889,0.4629135802469138,"[4.89257808e-03 1.21274886e-05 2.67125712e-01 7.26122969e-01
 1.79987889e-03 3.29659318e-05 1.21274886e-05 1.64127710e-06]",fear
1388,Coldplay,We Found Love,0.9947,0.4520000000000002,"[9.99999928e-01 1.52299787e-08 1.26641646e-14 1.52299787e-08
 4.65888581e-15 4.13993742e-08 1.71390831e-15 1.71390831e-15]",joy
1389,Coldplay,Viva La Vida (Live In Buenos Aires),-0.9654,0.5297839506172839,"[3.34209789e-04 3.34209789e-04 3.34209789e-04 2.46949488e-03
 1.22948910e-04 9.96265339e-01 1.66393256e-05 1.22948910e-04]",trust
1390,Coldplay,Something Just Like This (Live In Buenos Aires),0.9969,0.6738095238095237,"[2.36297096e-01 8.69288437e-02 2.15475060e-04 6.42322103e-01
 3.19793344e-02 1.59215731e-03 5.85721941e-04 7.92688448e-05]",fear
1391,Coldplay,Earth Angel (Will You Be Mine),0.9967,0.4727272727272728,"[9.81996877e-01 1.36379175e-11 1.84569143e-12 1.36379175e-11
 1.79859002e-02 1.64010180e-05 8.16558605e-07 5.50192860e-09]",joy
1392,Coldplay,I’ll See You Soon,0.9201,0.9,"[0.00305748 0.45377031 0.00831109 0.00831109 0.00305748 0.45377031
 0.06141113 0.00831109]",others
1393,Coldplay,Bloodless Revolution,-0.7497,0.4898148148148148,"[1.53681280e-03 2.28083243e-01 8.39071360e-02 6.19994535e-01
 3.08677103e-02 4.17749032e-03 3.08677103e-02 5.65361835e-04]",fear
1394,Coldplay,Solid Ground,-0.705,0.9666666666666668,"[8.66159457e-02 2.35446551e-01 5.83613652e-04 5.83613652e-04
 3.18642257e-02 6.40010082e-01 5.83613652e-04 4.31235401e-03]",trust
1395,Coldplay,Gold in Them Hills,0.7315,0.1717171717171717,"[0.30566638 0.01521823 0.00559848 0.01521823 0.30566638 0.04136745
 0.30566638 0.00559848]",others
1396,Coldplay,You Only Live Twice (Live from Norway),0.9631,0.3486111111111111,"[6.97409379e-01 4.69910743e-03 6.35955035e-04 2.56562573e-01
 4.69910743e-03 3.47219684e-02 6.35955035e-04 6.35955035e-04]",joy
1397,Coldplay,Yellow (Live In Buenos Aires),0.9921,0.5428571428571428,"[0.97478271 0.00241624 0.00241624 0.00241624 0.00656803 0.00656803
 0.00241624 0.00241624]",joy
1398,Coldplay,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),-0.9692,0.3805555555555556,"[4.44368211e-04 4.87308915e-01 2.42616823e-02 4.87308915e-01
 4.44368211e-04 1.63473929e-04 8.13888769e-06 6.01386977e-05]",others
1399,Coldplay,Don’t Panic (Blue Room Version),0.9892,0.25,"[0.98294467 0.00243648 0.00243648 0.00243648 0.00243648 0.00243648
 0.00243648 0.00243648]",joy
1400,Coldplay,Paradise (Live In Buenos Aires),-0.4403,0.54,"[0.02116078 0.00778462 0.02116078 0.42502565 0.42502565 0.02116078
 0.05752097 0.02116078]",others
1401,Coldplay,Raspberry Beret,0.9981,0.4854938271604937,"[7.27393317e-01 4.46925900e-06 4.46925900e-06 8.97674667e-05
 4.90113762e-03 2.67593047e-01 1.21487055e-05 1.64414850e-06]",joy
1402,Coldplay,Adventure of a Lifetime (Live in Buenos Aires),0.9993,0.4866666666666664,"[1.05657230e-01 5.26036371e-03 7.11912813e-04 1.93517966e-03
 7.80707197e-01 1.05657230e-01 3.54440519e-05 3.54440519e-05]",anticipation
1403,Coldplay,The Fall of Man,-0.3415,0.5713333333333335,"[0.13999296 0.38054032 0.38054032 0.05150053 0.01894599 0.00256406
 0.00696984 0.01894599]",others
1404,Coldplay,Lips Like Sugar,0.9948,0.7316666666666667,"[0.28034545 0.01395758 0.01395758 0.01395758 0.28034545 0.10313333
 0.28034545 0.01395758]",others
1405,Coldplay,A Sky Full of Stars (Live In Buenos Aires),0.9336,0.4916666666666666,"[0.20947298 0.20947298 0.02834909 0.0770608  0.20947298 0.20947298
 0.02834909 0.02834909]",others
1406,Coldplay,Pour Me,-0.8497,0.4,"[0.24144298 0.24144298 0.03267575 0.03267575 0.24144298 0.08882191
 0.08882191 0.03267575]",others
1407,Coldplay,Where the Wild Roses Grow,0.9734,0.5493158182813356,"[0.27948142 0.0378237  0.00511888 0.10281547 0.01391456 0.27948142
 0.27948142 0.00188313]",others
1408,Coldplay,"O - live at royce hall, los angeles",0.8316,0.3499999999999998,"[0.22104129 0.00148936 0.00148936 0.011005   0.60085252 0.08131655
 0.08131655 0.00148936]",anticipation
1409,Coldplay,How You See the World (Live from Earls Court),-0.5736,0.506547619047619,"[8.22686025e-08 7.31047894e-01 1.22097432e-05 2.68937491e-01
 1.65240905e-06 2.23629247e-07 2.23629247e-07 2.23629247e-07]",sadness
1410,Coldplay,First Steps,0.5479,0.6666666666666667,"[0.08314206 0.61434138 0.01125205 0.08314206 0.08314206 0.08314206
 0.03058626 0.01125205]",sadness
1411,Coldplay,The World Turned Upside Down (2003 Version),0.6454,0.6608730158730158,"[0.00562002 0.0152768  0.00562002 0.00562002 0.11288115 0.0152768
 0.83408516 0.00562002]",surprise
1412,Coldplay,Viva La Vida (Grant’s Uplifting Mix),-0.9165,0.5297839506172839,"[3.34209789e-04 3.34209789e-04 3.34209789e-04 2.46949488e-03
 1.22948910e-04 9.96265339e-01 1.66393256e-05 1.22948910e-04]",trust
1413,Coldplay,Sometimes It Snows In April,-0.9743,0.4982758620689657,"[4.81330096e-01 4.81330096e-01 4.38916234e-04 8.81586822e-03
 3.24317668e-03 2.39640144e-02 4.38916234e-04 4.38916234e-04]",others
1414,Coldplay,A Message 2010,0.9095,0.4366666666666667,"[0.49818174 0.06742157 0.02480301 0.18327082 0.18327082 0.00912452
 0.02480301 0.00912452]",joy
1415,Coldplay,Yellow (The Alpha Remix),0.9766,0.5791666666666666,"[0.94451599 0.0063641  0.0063641  0.0063641  0.0063641  0.01729941
 0.0063641  0.0063641 ]",joy
1416,Coldplay,Every Teardrop Is a Waterfall (Live In Buenos Aires),0.9026,0.4333333333333333,"[1.77931518e-02 9.71473170e-01 8.85868864e-04 6.54573473e-03
 2.40804123e-03 8.85868864e-04 2.19584937e-06 5.96893745e-06]",sadness
1417,Coldplay,Sweet Marianne,0.995,0.3157142857142856,"[4.92600041e-01 9.02228446e-03 8.22725849e-06 1.22103342e-03
 3.31911297e-03 4.92600041e-01 1.22103342e-03 8.22725849e-06]",others
1418,Coldplay,Clocks (Live in Buenos Aires),-0.0562,0.837037037037037,"[0.01015177 0.20390377 0.20390377 0.5542679  0.01015177 0.00373463
 0.00373463 0.01015177]",fear
1419,Coldplay,Charlie Brown (Live in Buenos Aires),0.9748,0.4795138888888888,"[1.77431152e-03 2.63331178e-01 1.31104874e-02 7.15808356e-01
 1.77431152e-03 1.77431152e-03 1.77431152e-03 6.52732731e-04]",fear
1420,Coldplay,Boys That Sing,0.9569,0.438888888888889,"[0.24754867 0.67290706 0.00453401 0.00453401 0.01232472 0.01232472
 0.03350207 0.01232472]",sadness
1421,Coldplay,Magic (Live In Buenos Aires),0.9945,0.2571969696969696,"[5.69360278e-01 2.09455941e-01 5.19189370e-04 1.04281973e-02
 5.19189370e-04 2.09455941e-01 1.90999095e-04 7.02646404e-05]",joy
1422,Coldplay,Bucket For A Crown,0.5885,0.4537037037037037,"[2.36695050e-01 1.17843526e-02 4.33522105e-03 1.17843526e-02
 8.70752426e-02 6.43403852e-01 4.33522105e-03 5.86708369e-04]",trust
1423,Coldplay,Hunting High And Low,0.9217,0.5586363636363636,"[0.3962129  0.01972628 0.05362158 0.05362158 0.3962129  0.05362158
 0.01972628 0.00725689]",others
1424,Coldplay,Something Just Like That (Love in Tokyo Version),0.9969,0.6738095238095237,"[2.36297096e-01 8.69288437e-02 2.15475060e-04 6.42322103e-01
 3.19793344e-02 1.59215731e-03 5.85721941e-04 7.92688448e-05]",fear
1425,Coldplay,Pour Me (Live at the Hollywood Bowl),-0.9417,0.3777777777777777,"[0.0055258  0.82010093 0.04083042 0.04083042 0.04083042 0.0055258
 0.0055258  0.04083042]",sadness
1426,Coldplay,School,0.8236,0.75,"[3.23085671e-04 1.76398799e-02 3.23085671e-04 1.76398799e-02
 9.63104812e-01 3.23085671e-04 3.23085671e-04 3.23085671e-04]",anticipation
1427,Coldplay,What’s Going On,0.1316,0.2833333333333332,"[1.77299497e-03 1.77299497e-03 1.31007593e-02 7.15277221e-01
 4.81950000e-03 2.63135784e-01 3.24735356e-05 8.82722217e-05]",fear
1428,Coldplay,Johnny B. Goode,0.8915,0.6964085297418631,"[0.26978519 0.03651145 0.01343181 0.00494129 0.26978519 0.26978519
 0.03651145 0.09924842]",others
1429,Coldplay,Ring of Fire,-0.9612,0.6191666666666666,"[4.53965986e-05 1.67004753e-05 3.05879876e-07 9.99926627e-01
 2.26016356e-06 2.26016356e-06 6.14376153e-06 3.05879876e-07]",fear
1430,Coldplay,St. Stephen,-0.7512,0.5666666666666667,"[0.06027216 0.16383671 0.16383671 0.16383671 0.16383671 0.06027216
 0.06027216 0.16383671]",others
1431,Coldplay,Always in My Head (Live In Buenos Aires),0.7183,1.0,"[0.06949726 0.06949726 0.06949726 0.06949726 0.06949726 0.06949726
 0.51351917 0.06949726]",surprise
1432,Coldplay,Gypsy Woman (She’s Homeless),0.9945,0.4821428571428572,"[0.01498734 0.01498734 0.11074232 0.00551354 0.81828123 0.01498734
 0.01498734 0.00551354]",anticipation
1433,Coldplay,Goodbye and Goodnight,0.6234,0.2888888888888888,"[0.13908594 0.13908594 0.13908594 0.05116686 0.37807477 0.05116686
 0.05116686 0.05116686]",anticipation
1434,Coldplay,Wedding Bells,0.9758,0.4083333333333333,"[0.03602166 0.7235144  0.01325163 0.09791703 0.01325163 0.09791703
 0.004875   0.01325163]",sadness
1435,Coldplay,Songbird,0.9851,0.3272727272727272,"[0.96390434 0.00238928 0.00238928 0.00238928 0.00649474 0.01765452
 0.00238928 0.00238928]",joy
1436,Coldplay,The Man Who Swears,0.9783,0.3355616605616606,"[4.59157191e-02 1.68914491e-02 8.40975730e-04 6.21401685e-03
 9.22241871e-01 6.21401685e-03 8.40975730e-04 8.40975730e-04]",anticipation
1437,Coldplay,Fix You (Four Tet Remix),-0.9021,0.6484444444444445,"[0.18604921 0.06844368 0.02517902 0.06844368 0.00926284 0.5057342
 0.06844368 0.06844368]",trust
1438,Coldplay,Orphans (Muzi Remix),0.9994,0.5636363636363637,"[7.23426446e-01 1.79319488e-03 6.59679529e-04 1.79319488e-03
 4.87440905e-03 2.66133717e-01 6.59679529e-04 6.59679529e-04]",joy
1439,Coldplay,Champion of the World (Reimagined),0.9903,0.6074404761904761,"[2.93400342e-02 3.97074183e-03 2.16795158e-01 5.89310339e-01
 7.97544817e-02 7.97544817e-02 5.37381471e-04 5.37381471e-04]",fear
1440,Coldplay,Brothers and Sisters (Re-recorded),0.8876,0.5768518518518517,"[2.47123662e-03 4.52622775e-05 4.52622775e-05 4.52622775e-05
 9.96968006e-01 3.34445507e-04 4.52622775e-05 4.52622775e-05]",anticipation
1441,Coldplay,Talk (Pre-Release Version),-0.9219,0.7583333333333333,"[3.86591735e-02 1.05086529e-01 2.60483462e-04 7.76490257e-01
 3.86591735e-02 3.86591735e-02 1.92472691e-03 2.60483462e-04]",fear
1442,Coldplay,Talk (Jacques Lu Cont / Thin White Duke remix),-0.8852,0.7342592592592593,"[9.63690437e-01 2.38874977e-03 8.78771930e-04 2.38874977e-03
 1.76506060e-02 6.49329509e-03 6.49329509e-03 1.60952693e-05]",joy
1443,Coldplay,Paradise (Fedde le Grand Remix),-0.1777,0.54,"[0.02893455 0.01064443 0.02893455 0.21379904 0.58116605 0.02893455
 0.07865227 0.02893455]",anticipation
1444,Coldplay,Until The Water Flows Over,-0.09,0.9666666666666668,"[0.12784585 0.12784585 0.04703186 0.04703186 0.12784585 0.34752104
 0.04703186 0.12784585]",trust
1445,Coldplay,Clocks (Röyksopp Trembling Heart remix),-0.8555,0.837037037037037,"[0.00997772 0.20040793 0.20040793 0.54476523 0.00997772 0.0036706
 0.0036706  0.02712226]",fear
1446,Coldplay,BrokEn (Reimagined),-0.4949,0.432748538011696,"[3.55983416e-03 5.28326233e-01 2.63038143e-02 2.63038143e-02
 2.63038143e-02 1.94360359e-01 4.81771164e-04 1.94360359e-01]",sadness
1447,Coldplay,The Hardest Part / Postcards From Far Away,-0.3537,0.6644444444444444,"[0.08410001 0.22860754 0.03093867 0.08410001 0.22860754 0.08410001
 0.22860754 0.03093867]",others
1448,Coldplay,Yellow (Love in Tokyo Version),0.9766,0.5791666666666666,"[0.94451599 0.0063641  0.0063641  0.0063641  0.0063641  0.01729941
 0.0063641  0.0063641 ]",joy
1449,Coldplay,Sliding,-0.875,0.1599999999999999,"[1.70493981e-02 3.12270619e-04 3.12270619e-04 1.70493981e-02
 1.70493981e-02 9.30865596e-01 1.70493981e-02 3.12270619e-04]",trust
1450,Coldplay,Viva La Vida (Thin White Duke mix),-0.9165,0.5297839506172839,"[3.34209789e-04 3.34209789e-04 3.34209789e-04 2.46949488e-03
 1.22948910e-04 9.96265339e-01 1.66393256e-05 1.22948910e-04]",trust
1451,Coldplay,Paradise - radio edit,-0.775,0.7,"[0.02893455 0.01064443 0.02893455 0.21379904 0.58116605 0.02893455
 0.07865227 0.02893455]",anticipation
1452,Coldplay,Talk ii,0.1172,0.5675925925925926,"[1.79544096e-03 7.24332579e-01 2.42986511e-04 2.66467065e-01
 1.79544096e-03 4.88051453e-03 2.42986511e-04 2.42986511e-04]",sadness
1453,Coldplay,One I Love (Demo),0.9867,0.58,"[8.76572788e-01 7.99330917e-04 7.99330917e-04 7.99330917e-04
 7.99330917e-04 7.99330917e-04 7.99330917e-04 1.18631227e-01]",joy
1454,Coldplay,True Love (Davide Rossi Remix),0.9926,0.4974358974358974,"[4.39653187e-01 4.39653187e-01 5.95005886e-02 1.47487214e-04
 4.00911813e-04 1.08979130e-03 5.42575137e-05 5.95005886e-02]",others
1455,Coldplay,Suzanne,0.9947,0.4438650793650793,"[4.18649859e-02 7.66783964e-04 2.08433492e-03 2.82084056e-04
 1.13800830e-01 8.40880721e-01 3.81759257e-05 2.82084056e-04]",trust
1456,Coldplay,Lost? (Acoustic Version),-0.8731,0.5134615384615385,"[1.04022544e-04 8.42903406e-01 1.14074571e-01 4.19656895e-02
 2.82762592e-04 2.82762592e-04 2.82762592e-04 1.04022544e-04]",sadness
1457,Coldplay,Prospekt’s March / Poppyfields [Prospekt’s March Edition],-0.7077,0.2714285714285714,"[0.02693048 0.54091306 0.19899079 0.07320462 0.07320462 0.00990717
 0.00364464 0.07320462]",sadness
1458,Coldplay,Cry Cry Cry (Reimagined),-0.9971,0.625,"[2.06115362e-09 9.99999998e-01 3.77513454e-11 1.02618796e-10
 5.10908902e-12 5.10908902e-12 5.10908902e-12 5.10908902e-12]",sadness
1459,Coldplay,Hot 100 Chart History,0.6369,0.6214285714285714,"[0.08743885 0.23768344 0.08743885 0.08743885 0.23768344 0.08743885
 0.08743885 0.08743885]",others
1460,Coldplay,What the World Needs Now,0.9776,0.35,"[0.93908889 0.00232777 0.00232777 0.00232777 0.01720001 0.01720001
 0.01720001 0.00232777]",joy
1461,Coldplay,Paradise - remix,0.9963,0.54,"[0.02893455 0.01064443 0.02893455 0.21379904 0.58116605 0.02893455
 0.07865227 0.02893455]",anticipation
1462,Coldplay,A Head Full of Dreams (Love in Tokyo Version),0.9042,0.4401785714285715,"[0.03813756 0.7660133  0.03813756 0.03813756 0.03813756 0.03813756
 0.03813756 0.00516136]",sadness
1463,Coldplay,Brothers + Sisters (Demo),0.7579,0.6555555555555556,"[3.34676727e-04 3.34676727e-04 3.34676727e-04 3.34676727e-04
 9.97657263e-01 3.34676727e-04 3.34676727e-04 3.34676727e-04]",anticipation
1464,Coldplay,Poor Me,-0.8497,0.4,"[0.24144298 0.24144298 0.03267575 0.03267575 0.24144298 0.08882191
 0.08882191 0.03267575]",others
1465,Coldplay,Talk (Thin White Duke mix),-0.8852,0.7342592592592593,"[9.63690437e-01 2.38874977e-03 8.78771930e-04 2.38874977e-03
 1.76506060e-02 6.49329509e-03 6.49329509e-03 1.60952693e-05]",joy
1466,Coldplay,"Midnight (Live at The Royal Albert Hall, London)",-0.7543,0.3,"[6.64695558e-04 2.68157327e-01 6.64695558e-04 2.44527830e-04
 6.64695558e-04 6.64695558e-04 7.28927189e-01 1.21743238e-05]",surprise
1467,Coldplay,Talk (Junkie XL Mix),-0.9074,0.7116666666666667,"[0.24312858 0.01210466 0.00163819 0.24312858 0.24312858 0.24312858
 0.01210466 0.00163819]",others
1468,Coldplay,Shiver (Acoustic from Jo Whiley Lunchtime Social),0.9924,0.4177777777777777,"[1.65602816e-02 1.65602816e-02 8.24487874e-04 4.50155126e-02
 9.04160741e-01 1.65602816e-02 3.03312138e-04 1.51010222e-05]",anticipation
1469,Coldplay,Yellow (Acoustic from Jo Whiley Lunchtime Social),0.9766,0.5791666666666666,"[0.94451599 0.0063641  0.0063641  0.0063641  0.0063641  0.01729941
 0.0063641  0.0063641 ]",joy
1470,Coldplay,One i love - live in sydney,0.9911,0.5846153846153846,"[9.99136877e-01 1.23303286e-04 1.23303286e-04 1.23303286e-04
 1.23303286e-04 1.23303286e-04 1.23303286e-04 1.23303286e-04]",joy
1471,Coldplay,See you soon - live in sydney,0.6371,0.8666666666666667,"[7.55394478e-04 1.12110481e-01 5.58165218e-03 5.58165218e-03
 7.55394478e-04 8.28390633e-01 4.12431411e-02 5.58165218e-03]",trust
1472,Coldplay,See You Soon (EP),0.9716,0.8666666666666667,"[7.84137402e-04 1.16376309e-01 2.13150645e-03 2.13150645e-03
 7.84137402e-04 8.59911076e-01 1.57498207e-02 2.13150645e-03]",trust
1473,Coldplay,Shiver (Live),0.9904,0.4476190476190474,"[1.72309682e-02 1.72309682e-02 8.57879393e-04 6.33891896e-03
 9.40778988e-01 1.72309682e-02 3.15596192e-04 1.57126092e-05]",anticipation
1474,Coldplay,God Put a Smile Upon Your Face (Def Inc. remix),0.9939,0.5859649122807018,"[4.76283186e-01 1.45696132e-07 1.97178273e-08 7.95473927e-06
 2.37127436e-02 4.76283186e-01 2.37127436e-02 1.97178273e-08]",others
1475,Coldplay,’til Kingdom Come (live),0.836,0.5214285714285714,"[1.66987367e-05 1.66987367e-05 6.14312191e-06 1.23387902e-04
 9.99822525e-01 6.14312191e-06 6.14312191e-06 2.25992826e-06]",anticipation
1476,Coldplay,Politik - live in sydney,0.9955,0.4150000000000001,"[9.49722721e-01 4.31173448e-05 1.17205095e-04 3.18596480e-04
 2.35412726e-03 4.72839101e-02 1.17205095e-04 4.31173448e-05]",joy
1477,Coldplay,Talk (Ulrich Schnauss Remix),0.2617,0.6333333333333333,"[0.14381885 0.14381885 0.00716032 0.14381885 0.14381885 0.39094018
 0.01946377 0.00716032]",trust
1478,Coldplay,Charlie Brown (David Audé Remix),0.969,0.5268888888888889,"[1.56820094e-04 4.67474113e-01 1.15875247e-03 6.32657415e-02
 1.56820094e-04 1.56820094e-04 4.67474113e-01 1.56820094e-04]",others
1479,Coldplay,"Oceans - live at e-werk, cologne",0.9778,0.476923076923077,"[1.17549373e-01 5.85243869e-03 2.91375765e-04 5.85243869e-03
 8.68578915e-01 7.92041448e-04 7.92041448e-04 2.91375765e-04]",anticipation
1480,Coldplay,See You Soon (Live),0.9716,0.8666666666666667,"[7.84137402e-04 1.16376309e-01 2.13150645e-03 2.13150645e-03
 7.84137402e-04 8.59911076e-01 1.57498207e-02 2.13150645e-03]",trust
1481,Coldplay,White Christmas,0.9732,0.8,"[7.86307088e-01 3.56982866e-05 2.63776642e-04 3.56982866e-05
 1.06415093e-01 1.06415093e-01 2.63776642e-04 2.63776642e-04]",joy
1482,Coldplay,"True love - live at the enmore theatre, sydney",0.9926,0.4974358974358974,"[4.39653187e-01 4.39653187e-01 5.95005886e-02 1.47487214e-04
 4.00911813e-04 1.08979130e-03 5.42575137e-05 5.95005886e-02]",others
